UUID,IP,NAME,TAGS(Category:Value)
c77b5f26-4c6f-40bb-a19b-92ab566d5d68,10.0.0.147;54.217.108.174,ec2-54-217-108-174.eu-west-1.compute.amazonaws.com;ip-10-0-0-147.eu-west-1.compute.internal,
91b66f46-8edc-4e13-a8cc-d0e70ca03862,10.0.0.8,ip-10-0-0-8.eu-west-2.compute.internal,
692580f1-fd8c-44e6-a536-23bc4e00a98b,52.214.58.247;10.0.0.30,ec2-52-214-58-247.eu-west-1.compute.amazonaws.com;ip-10-0-0-30.eu-west-1.compute.internal,
00e8ad18-a217-45d4-bd32-fc5436643083,13.233.174.199;10.0.0.55,ec2-13-233-174-199.ap-south-1.compute.amazonaws.com;ip-10-0-0-55.ap-south-1.compute.internal,
b642a419-c47c-449d-92dc-40e41be076d0,10.0.2.5;13.40.86.73,ec2-13-40-86-73.eu-west-2.compute.amazonaws.com;ip-10-0-2-5.eu-west-2.compute.internal,
af1ca4b6-7a0e-4191-8f23-f9fcf4e4dce0,3.25.209.220;10.0.0.144,ec2-3-25-209-220.ap-southeast-2.compute.amazonaws.com;ip-10-0-0-144.ap-southeast-2.compute.internal,
cca784ec-04cc-49d1-9686-f3c292e93d8d,10.0.2.245;18.169.205.51,ec2-18-169-205-51.eu-west-2.compute.amazonaws.com;ip-10-0-2-245.eu-west-2.compute.internal,
a96ffc02-861f-494e-9e9b-e6c0519c810d,10.0.0.8;3.250.190.161,ec2-3-250-190-161.eu-west-1.compute.amazonaws.com;ip-10-0-0-8.eu-west-1.compute.internal,
2d8bf36e-39c0-4886-8822-6a5968be3f94,10.0.1.31;13.41.199.220,ip-10-0-1-31.eu-west-2.compute.internal,
9908b832-61d2-45fc-a030-1a8110fc2d36,10.0.2.246;52.56.137.80,ec2-52-56-137-80.eu-west-2.compute.amazonaws.com;ip-10-0-2-246.eu-west-2.compute.internal,
b3c03127-458e-4dc5-8b9b-cde9716d9a60,10.0.0.7;13.234.245.144,ec2-13-234-245-144.ap-south-1.compute.amazonaws.com;ip-10-0-0-7.ap-south-1.compute.internal,
b8185bf1-2b2a-428d-954e-16916410f59b,10.0.2.6,ip-10-0-2-6.ap-south-1.compute.internal,
de249937-52ec-40c7-9aa9-8c717059a35c,10.0.2.99,ip-10-0-2-99.ap-south-1.compute.internal,
30b292ba-0811-4a76-9ffc-fe5346cda2c9,10.0.0.212;3.249.248.213,ec2-3-249-248-213.eu-west-1.compute.amazonaws.com;ip-10-0-0-212.eu-west-1.compute.internal,
d1d9fb12-e6d6-4a1f-ac21-7529ebccc54f,10.0.2.248,ip-10-0-2-248.eu-west-2.compute.internal,
d157ed52-2197-4ecb-97cb-ce11f7e1d8a7,10.0.2.244;54.73.142.254,ec2-54-73-142-254.eu-west-1.compute.amazonaws.com;ip-10-0-2-244.eu-west-1.compute.internal,
b627b5d7-d383-4e4b-8126-08e6d690d7b2,10.0.0.7;3.9.98.234,ec2-3-9-98-234.eu-west-2.compute.amazonaws.com;ip-10-0-0-7.eu-west-2.compute.internal,
61c15f50-a4cc-46b0-be86-b7539e86f71b,10.0.1.7;18.135.19.44;10.0.1.8,ip-10-0-1-7.eu-west-2.compute.internal,
46912f94-272a-4846-9e3a-c0a6b2d05981,10.0.2.34;65.2.48.72,ec2-65-2-48-72.ap-south-1.compute.amazonaws.com;ip-10-0-2-34.ap-south-1.compute.internal,
18c79f75-8393-4f4f-a496-ac8e9dcdba7e,3.8.29.91;10.0.2.248,ec2-3-8-29-91.eu-west-2.compute.amazonaws.com;ip-10-0-2-248.eu-west-2.compute.internal,
